ID,Geslacht,Loopbaan,Studieprogramma,Oms. Studieprog.,Faculteit,Ingangsd.start,Opleidingsnr.start,Status,Progr.actie,Datum actie start,Ingangsd.eind,Opleidingsnr.eind,Status,Progr.actie,Datum actie,Actiereden,Studiepl.dipl.,Studieniv.dipl.,Ingangsd.dipl.,Status,Statusdatum,Examendatum
10118039,M,10,3017,B Italiaanse tc,FGW,1-9-2010,0,AC,MATR,14-8-2010,31-10-2010,0,DC,DISC,21-12-2010,391,,,,,,
10001326,F,10,3018,B Kunstgeschiedenis,FGW,1-9-2010,0,AC,MATR,8-6-2010,31-8-2016,1,SP,SPND,26-10-2016,410,301815,B,16-8-2016,Z,16-8-2016,29-7-2016
10114068,M,10,3018,B Kunstgeschiedenis,FGW,1-9-2010,0,AC,MATR,7-8-2010,31-8-2016,0,SP,SPND,28-10-2016,410,301815,B,19-8-2016,Z,19-8-2016,29-7-2016
10399143,M,10,3018,B Kunstgeschiedenis,FGW,1-9-2012,0,AC,MATR,28-5-2012,1-9-2012,0,AC,MATR,28-5-2012,120,,,,,,
10422692,F,10,3018,B Kunstgeschiedenis,FGW,1-9-2012,0,AC,MATR,18-6-2012,31-8-2015,0,SP,SPND,20-1-2016,410,301815,B,12-8-2015,Z,12-8-2015,31-7-2015
5879825,F,10,3018,B Kunstgeschiedenis,FGW,1-9-2008,0,AC,ACTV,5-4-2010,31-8-2011,0,SP,SPND,29-5-2012,410,,,,,,
0490679,M,10,3052,B Kunstmatige Intelligentie,FNWI,1-9-2004,0,AC,ACTV,5-4-2010,31-8-2005,0,SP,SPND,5-4-2010,410,,,,,,
10000047,F,10,3052,B Kunstmatige Intelligentie,FNWI,1-9-2010,0,AC,MATR,8-6-2010,31-8-2013,0,SP,SPND,25-9-2013,410,305215,B,1-10-2013,Z,1-10-2013,30-8-2013
10001326,F,10,3052,B Kunstmatige Intelligentie,FNWI,1-2-2017,3,AC,MATR,23-12-2016,1-2-2017,3,AC,MATR,23-12-2016,120,,,,,,
10001661,M,10,3052,B Kunstmatige Intelligentie,FNWI,1-9-2010,0,AC,MATR,8-6-2010,31-8-2014,0,SP,SPND,6-10-2014,410,305215,B,3-10-2014,Z,3-10-2014,22-8-2014
10002795,M,10,3052,B Kunstmatige Intelligentie,FNWI,1-9-2010,0,AC,MATR,8-6-2010,31-8-2011,0,SP,SPND,10-5-2012,410,,,,,,
10004547,M,10,3052,B Kunstmatige Intelligentie,FNWI,1-9-2016,4,AC,MATR,30-5-2016,1-9-2016,4,AC,MATR,30-5-2016,120,,,,,,
10017801,M,10,3052,B Kunstmatige Intelligentie,FNWI,1-9-2010,0,AC,MATR,8-6-2010,31-8-2014,0,SP,SPND,6-10-2014,410,305215,B,3-10-2014,Z,3-10-2014,19-8-2014
10020934,M,10,3052,B Kunstmatige Intelligentie,FNWI,1-9-2010,1,AC,MATR,8-6-2010,31-8-2015,2,SP,SPND,13-11-2015,410,305215,B,18-9-2015,Z,18-9-2015,18-8-2015
10050027,M,10,3052,B Kunstmatige Intelligentie,FNWI,1-9-2010,0,AC,MATR,8-6-2010,31-8-2014,0,SP,SPND,6-10-2014,410,305215,B,3-10-2014,Z,3-10-2014,22-8-2014
10057668,M,10,3052,B Kunstmatige Intelligentie,FNWI,1-9-2010,0,AC,MATR,8-6-2010,31-8-2013,0,SP,SPND,25-9-2013,410,305215,B,1-10-2013,Z,1-10-2013,30-8-2013
10070370,M,10,3052,B Kunstmatige Intelligentie,FNWI,1-9-2010,0,AC,MATR,21-6-2010,28-2-2017,0,DC,VDIS,22-2-2017,200,305215,B,24-2-2017,Z,24-2-2017,24-2-2017
10083588,M,10,3052,B Kunstmatige Intelligentie,FNWI,1-9-2010,0,AC,MATR,5-7-2010,30-9-2014,1,DC,DISC,24-9-2014,391,305215,B,26-9-2014,Z,26-9-2014,2-9-2014
10129278,M,10,3052,B Kunstmatige Intelligentie,FNWI,1-9-2011,0,AC,MATR,1-9-2011,31-8-2012,0,SP,SPND,3-3-2013,410,,,,,,
10165622,M,10,3052,B Kunstmatige Intelligentie,FNWI,1-9-2013,2,AC,MATR,13-8-2013,1-9-2013,2,AC,MATR,13-8-2013,120,,,,,,
10172548,M,10,3052,B Kunstmatige Intelligentie,FNWI,1-9-2011,0,AC,MATR,16-6-2011,31-1-2017,0,DC,VDIS,20-1-2017,200,305215,B,12-1-2017,Z,12-1-2017,14-12-2016
10177590,M,10,3052,B Kunstmatige Intelligentie,FNWI,1-9-2015,1,AC,MATR,1-9-2015,31-8-2016,1,SP,SPND,26-10-2016,410,,,,,,
10196129,M,10,3052,B Kunstmatige Intelligentie,FNWI,1-9-2011,0,AC,MATR,17-6-2011,31-8-2014,0,SP,SPND,6-10-2014,410,305215,B,17-10-2014,Z,17-10-2014,20-8-2014
10197958,M,10,3052,B Kunstmatige Intelligentie,FNWI,1-9-2016,1,AC,MATR,1-5-2016,1-9-2016,1,AC,MATR,1-5-2016,120,,,,,,
10200363,M,10,3052,B Kunstmatige Intelligentie,FNWI,1-9-2011,0,AC,MATR,17-6-2011,31-8-2014,0,SP,SPND,6-10-2014,410,305215,B,3-10-2014,Z,3-10-2014,18-8-2014
10218807,M,10,3052,B Kunstmatige Intelligentie,FNWI,1-9-2011,0,AC,MATR,17-6-2011,31-8-2014,0,SP,SPND,6-10-2014,410,305215,B,11-9-2014,Z,11-9-2014,15-8-2014
10244298,M,10,3052,B Kunstmatige Intelligentie,FNWI,1-9-2016,3,AC,MATR,5-8-2016,1-9-2016,3,AC,MATR,5-8-2016,120,,,,,,
10260250,M,10,3052,B Kunstmatige Intelligentie,FNWI,1-2-2017,2,AC,MATR,23-12-2016,1-2-2017,2,AC,MATR,23-12-2016,120,,,,,,
10264523,M,10,3052,B Kunstmatige Intelligentie,FNWI,1-9-2011,0,AC,MATR,5-7-2011,31-8-2016,0,SP,SPND,26-10-2016,410,305215,B,5-10-2016,Z,5-10-2016,30-8-2016
10266224,M,10,3052,B Kunstmatige Intelligentie,FNWI,1-9-2011,0,AC,MATR,6-7-2011,31-8-2015,0,SP,SPND,13-11-2015,410,305215,B,18-9-2015,Z,18-9-2015,18-8-2015
10321624,M,10,3052,B Kunstmatige Intelligentie,FNWI,1-9-2013,1,AC,MATR,1-9-2013,31-8-2016,1,SP,SPND,28-10-2016,410,305215,B,5-10-2016,Z,5-10-2016,10-8-2016
10330984,F,10,3052,B Kunstmatige Intelligentie,FNWI,1-9-2012,0,AC,MATR,4-5-2012,31-8-2016,0,SP,SPND,26-10-2016,410,305215,B,5-10-2016,Z,5-10-2016,24-8-2016
10332553,M,10,3052,B Kunstmatige Intelligentie,FNWI,1-9-2012,0,AC,MATR,4-5-2012,31-8-2016,0,SP,SPND,26-10-2016,410,305215,B,5-10-2016,Z,5-10-2016,20-7-2016
10340912,M,10,3052,B Kunstmatige Intelligentie,FNWI,1-9-2012,0,AC,MATR,4-5-2012,31-8-2015,0,SP,SPND,20-1-2016,410,305215,B,18-9-2015,Z,18-9-2015,21-8-2015
10343865,M,10,3052,B Kunstmatige Intelligentie,FNWI,1-9-2012,0,AC,MATR,4-5-2012,31-8-2016,0,SP,SPND,26-10-2016,410,305215,B,5-10-2016,Z,5-10-2016,4-8-2016
10346236,M,10,3052,B Kunstmatige Intelligentie,FNWI,1-9-2013,1,AC,MATR,24-6-2013,31-8-2016,1,SP,SPND,26-10-2016,410,305215,B,5-10-2016,Z,5-10-2016,11-8-2016
10348190,M,10,3052,B Kunstmatige Intelligentie,FNWI,1-9-2012,0,AC,MATR,4-5-2012,31-8-2015,0,SP,SPND,13-11-2015,410,305215,B,17-8-2015,Z,17-8-2015,23-7-2015
10348271,F,10,3052,B Kunstmatige Intelligentie,FNWI,1-9-2016,5,AC,MATR,30-5-2016,1-9-2016,5,AC,MATR,30-5-2016,120,,,,,,
10375406,M,10,3052,B Kunstmatige Intelligentie,FNWI,1-9-2013,2,AC,MATR,27-5-2013,31-8-2016,2,SP,SPND,26-10-2016,410,305215,B,5-10-2016,Z,5-10-2016,26-8-2016
10382259,M,10,3052,B Kunstmatige Intelligentie,FNWI,1-9-2013,1,AC,MATR,2-5-2013,31-8-2016,1,SP,SPND,26-10-2016,410,305215,B,5-10-2016,Z,5-10-2016,5-8-2016
10384081,M,10,3052,B Kunstmatige Intelligentie,FNWI,1-9-2012,0,AC,MATR,16-5-2012,31-1-2016,0,DC,VDIS,28-1-2016,200,305215,B,22-1-2016,Z,22-1-2016,19-1-2016
10437215,M,10,3052,B Kunstmatige Intelligentie,FNWI,1-9-2016,2,AC,MATR,22-5-2016,1-9-2016,2,AC,MATR,22-5-2016,120,,,,,,
10447024,M,10,3052,B Kunstmatige Intelligentie,FNWI,1-9-2012,0,AC,MATR,12-7-2012,31-1-2016,2,DC,DISC,10-2-2016,392,,,,,,
10448136,M,10,3052,B Kunstmatige Intelligentie,FNWI,1-9-2012,0,AC,MATR,16-7-2012,31-8-2016,0,SP,SPND,26-10-2016,410,305215,B,5-10-2016,Z,5-10-2016,31-8-2016
10517820,M,10,3052,B Kunstmatige Intelligentie,FNWI,1-9-2014,2,AC,MATR,10-7-2014,1-9-2014,2,AC,MATR,10-7-2014,120,,,,,,
10529136,M,10,3052,B Kunstmatige Intelligentie,FNWI,1-9-2013,0,AC,MATR,2-5-2013,31-8-2016,0,SP,SPND,26-10-2016,410,305215,B,5-10-2016,Z,5-10-2016,31-8-2016
10541578,M,10,3052,B Kunstmatige Intelligentie,FNWI,1-9-2014,1,AC,MATR,30-4-2014,1-9-2014,1,AC,MATR,30-4-2014,120,,,,,,
10542442,F,10,3052,B Kunstmatige Intelligentie,FNWI,1-9-2013,0,AC,MATR,2-5-2013,31-8-2016,0,SP,SPND,26-10-2016,410,305215,B,5-10-2016,Z,5-10-2016,2-8-2016
10542604,M,10,3052,B Kunstmatige Intelligentie,FNWI,1-9-2013,0,AC,MATR,2-5-2013,1-9-2013,0,AC,MATR,2-5-2013,120,,,,,,
10549544,F,10,3052,B Kunstmatige Intelligentie,FNWI,1-9-2013,0,AC,MATR,2-5-2013,31-8-2016,0,SP,SPND,26-10-2016,410,305215,B,5-10-2016,Z,5-10-2016,2-8-2016
10559949,M,10,3052,B Kunstmatige Intelligentie,FNWI,1-9-2013,0,AC,MATR,2-5-2013,31-8-2016,0,SP,SPND,28-10-2016,410,305215,B,5-10-2016,Z,5-10-2016,5-8-2016
10561145,M,10,3052,B Kunstmatige Intelligentie,FNWI,1-9-2013,0,AC,MATR,2-5-2013,31-8-2016,0,SP,SPND,26-10-2016,410,305215,B,5-10-2016,Z,5-10-2016,3-8-2016
10615199,M,10,3052,B Kunstmatige Intelligentie,FNWI,1-9-2013,0,AC,MATR,27-5-2013,31-1-2017,0,DC,VDIS,22-2-2017,200,305215,B,24-2-2017,Z,24-2-2017,31-1-2017
10631542,M,10,3052,B Kunstmatige Intelligentie,FNWI,1-9-2013,0,AC,MATR,10-6-2013,1-9-2013,0,AC,MATR,10-6-2013,120,,,,,,
10643478,M,10,3052,B Kunstmatige Intelligentie,FNWI,1-9-2013,0,AC,MATR,20-6-2013,31-8-2016,0,SP,SPND,26-10-2016,410,305215,B,5-10-2016,Z,5-10-2016,2-8-2016
10646973,M,10,3052,B Kunstmatige Intelligentie,FNWI,1-9-2013,0,AC,MATR,25-6-2013,1-9-2013,0,AC,MATR,25-6-2013,120,305215,B,13-3-2017,Z,13-3-2017,27-2-2017
10647023,M,10,3052,B Kunstmatige Intelligentie,FNWI,1-9-2013,0,AC,MATR,25-6-2013,31-8-2016,0,SP,SPND,3-10-2016,410,305215,B,5-10-2016,Z,5-10-2016,7-8-2016
10655751,M,10,3052,B Kunstmatige Intelligentie,FNWI,1-9-2013,0,AC,MATR,4-7-2013,31-12-2016,0,DC,DISC,13-2-2017,391,,,,,,
10667687,M,10,3052,B Kunstmatige Intelligentie,FNWI,1-9-2013,0,AC,MATR,24-7-2013,1-9-2013,0,AC,MATR,24-7-2013,120,,,,,,
10668667,M,10,3052,B Kunstmatige Intelligentie,FNWI,1-9-2013,0,AC,MATR,25-7-2013,1-9-2013,0,AC,MATR,25-7-2013,120,,,,,,
10677186,M,10,3052,B Kunstmatige Intelligentie,FNWI,1-9-2013,0,AC,MATR,9-8-2013,1-9-2013,0,AC,MATR,9-8-2013,120,,,,,,
10680195,M,10,3052,B Kunstmatige Intelligentie,FNWI,1-9-2013,0,AC,MATR,19-8-2013,31-8-2016,0,SP,SPND,26-10-2016,410,305215,B,5-10-2016,Z,5-10-2016,12-8-2016
10739947,F,10,3052,B Kunstmatige Intelligentie,FNWI,1-9-2014,0,AC,MATR,31-1-2014,1-9-2014,0,AC,MATR,31-1-2014,120,,,,,,
10740287,F,10,3052,B Kunstmatige Intelligentie,FNWI,1-9-2014,0,AC,MATR,3-2-2014,1-9-2014,0,AC,MATR,3-2-2014,120,,,,,,
10747958,M,10,3052,B Kunstmatige Intelligentie,FNWI,1-9-2014,0,AC,MATR,25-2-2014,1-9-2014,0,AC,MATR,25-2-2014,120,,,,,,
10759972,F,10,3052,B Kunstmatige Intelligentie,FNWI,1-9-2014,0,AC,MATR,24-3-2014,1-9-2014,0,AC,MATR,24-3-2014,120,,,,,,
10760326,M,10,3052,B Kunstmatige Intelligentie,FNWI,1-9-2014,0,AC,MATR,24-3-2014,1-9-2014,0,AC,MATR,24-3-2014,120,,,,,,
10761071,F,10,3052,B Kunstmatige Intelligentie,FNWI,1-9-2014,0,AC,MATR,25-3-2014,1-9-2014,0,AC,MATR,25-3-2014,120,,,,,,
10761977,F,10,3052,B Kunstmatige Intelligentie,FNWI,1-9-2014,0,AC,MATR,26-3-2014,1-9-2014,0,AC,MATR,26-3-2014,120,,,,,,
10766030,M,10,3052,B Kunstmatige Intelligentie,FNWI,1-9-2014,0,AC,MATR,2-4-2014,1-9-2014,0,AC,MATR,2-4-2014,120,,,,,,
10768017,F,10,3052,B Kunstmatige Intelligentie,FNWI,1-9-2014,0,AC,MATR,4-4-2014,1-9-2014,0,AC,MATR,4-4-2014,120,,,,,,
10770488,M,10,3052,B Kunstmatige Intelligentie,FNWI,1-9-2014,2,AC,MATR,7-8-2014,1-9-2014,2,AC,MATR,7-8-2014,120,,,,,,
10779353,M,10,3052,B Kunstmatige Intelligentie,FNWI,1-9-2014,0,AC,MATR,15-4-2014,1-9-2014,0,AC,MATR,15-4-2014,120,,,,,,
10784063,M,10,3052,B Kunstmatige Intelligentie,FNWI,1-9-2014,0,AC,MATR,18-4-2014,1-9-2014,0,AC,MATR,18-4-2014,120,,,,,,
10786015,M,10,3052,B Kunstmatige Intelligentie,FNWI,1-9-2014,0,AC,MATR,21-4-2014,1-9-2014,0,AC,MATR,21-4-2014,120,,,,,,
10792392,F,10,3052,B Kunstmatige Intelligentie,FNWI,1-9-2014,0,AC,MATR,23-4-2014,1-9-2014,0,AC,MATR,23-4-2014,120,,,,,,
10797874,M,10,3052,B Kunstmatige Intelligentie,FNWI,1-9-2014,0,AC,MATR,26-4-2014,1-9-2014,0,AC,MATR,26-4-2014,120,,,,,,
10833730,M,10,3052,B Kunstmatige Intelligentie,FNWI,1-9-2014,0,AC,MATR,12-5-2014,1-9-2014,0,AC,MATR,12-5-2014,120,,,,,,
10972935,M,10,3052,B Kunstmatige Intelligentie,FNWI,1-9-2015,1,AC,MATR,21-7-2015,31-8-2016,1,SP,SPND,28-10-2016,410,,,,,,
11022345,F,10,3052,B Kunstmatige Intelligentie,FNWI,1-9-2016,1,AC,MATR,1-5-2016,1-9-2016,1,AC,MATR,1-5-2016,120,,,,,,
11248122,M,10,3052,B Kunstmatige Intelligentie,FNWI,1-9-2016,0,AC,MATR,7-2-2016,1-9-2016,0,AC,MATR,7-2-2016,120,,,,,,
11296720,M,10,3052,B Kunstmatige Intelligentie,FNWI,1-9-2016,0,AC,MATR,11-4-2016,1-9-2016,0,AC,MATR,11-4-2016,120,,,,,,
11306343,M,10,3052,B Kunstmatige Intelligentie,FNWI,1-9-2016,0,AC,MATR,18-4-2016,1-9-2016,0,AC,MATR,18-4-2016,120,,,,,,
5887488,M,10,3052,B Kunstmatige Intelligentie,FNWI,1-9-2016,4,AC,MATR,15-5-2016,1-9-2016,4,AC,MATR,15-5-2016,120,,,,,,
5909899,M,10,3052,B Kunstmatige Intelligentie,FNWI,1-9-2008,1,AC,ACTV,5-4-2010,31-8-2013,1,SP,SPND,25-9-2013,410,305215,B,1-10-2013,Z,1-10-2013,30-8-2013
6034918,M,10,3052,B Kunstmatige Intelligentie,FNWI,1-9-2009,0,AC,ACTV,5-4-2010,31-8-2011,0,SP,SPND,16-8-2011,410,,,,,,
6087485,M,10,3052,B Kunstmatige Intelligentie,FNWI,1-9-2009,0,AC,ACTV,5-4-2010,31-8-2015,0,SP,SPND,13-11-2015,410,305215,B,18-9-2015,Z,18-9-2015,24-8-2015
6117090,M,10,3052,B Kunstmatige Intelligentie,FNWI,1-9-2010,1,AC,MATR,14-8-2010,31-8-2015,2,SP,SPND,13-11-2015,410,305215,B,18-9-2015,Z,18-9-2015,31-8-2015
6132375,M,10,3052,B Kunstmatige Intelligentie,FNWI,1-9-2012,1,AC,MATR,3-8-2012,31-8-2016,1,SP,SPND,26-10-2016,410,305215,B,5-10-2016,Z,5-10-2016,31-7-2016
6135315,M,10,3052,B Kunstmatige Intelligentie,FNWI,1-9-2009,0,AC,ACTV,5-4-2010,31-8-2013,0,SP,SPND,25-9-2013,410,305215,B,1-10-2013,Z,1-10-2013,31-7-2013
10463046,F,10,3019,B Latijnse tc,FGW,1-2-2014,3,AC,MATR,29-1-2014,1-9-2014,5,AC,MATR,2-9-2014,120,,,,,,
5686202,M,10,3019,B Latijnse tc,FGW,1-3-2009,3,AC,ACTV,5-4-2010,31-8-2010,3,SP,SPND,24-3-2011,410,,,,,,
10099727,F,10,3071,B Liberal Arts & Sciences (jd),AUC,1-11-2011,1,AC,MATR,28-3-2012,31-8-2013,1,SP,SPND,25-9-2013,410,307115,B,26-7-2013,Z,26-7-2013,31-7-2013
10289968,M,10,3071,B Liberal Arts & Sciences (jd),AUC,1-11-2011,1,AC,MATR,28-3-2012,31-8-2015,6,SP,SPND,20-1-2016,410,307115,B,6-8-2015,Z,6-8-2015,31-7-2015
10292160,M,10,3071,B Liberal Arts & Sciences (jd),AUC,1-9-2012,0,AC,MATR,4-9-2012,31-8-2015,0,SP,SPND,13-11-2015,410,307115,B,13-8-2015,Z,13-8-2015,31-7-2015
10304533,F,10,3071,B Liberal Arts & Sciences (jd),AUC,1-2-2012,0,AC,MATR,2-2-2012,28-2-2014,0,DC,DISC,3-3-2014,391,,,,,,
10407804,M,10,3071,B Liberal Arts & Sciences (jd),AUC,1-9-2012,1,AC,MATR,4-7-2012,31-8-2015,1,SP,SPND,13-11-2015,410,307115,B,10-9-2015,Z,10-9-2015,31-7-2015
10417524,F,10,3071,B Liberal Arts & Sciences (jd),AUC,1-9-2012,1,AC,MATR,1-8-2012,31-8-2015,1,SP,SPND,13-11-2015,410,307115,B,13-8-2015,Z,13-8-2015,31-7-2015
10449086,M,10,3071,B Liberal Arts & Sciences (jd),AUC,1-9-2013,1,AC,MATR,7-8-2013,31-8-2016,1,SP,SPND,26-10-2016,410,307115,B,9-8-2016,Z,9-8-2016,29-7-2016
10675426,M,10,3071,B Liberal Arts & Sciences (jd),AUC,1-9-2015,2,AC,MATR,4-8-2015,1-9-2015,2,AC,MATR,4-8-2015,120,,,,,,
10896503,F,10,3071,B Liberal Arts & Sciences (jd),AUC,1-9-2014,0,AC,MATR,7-8-2014,31-8-2015,0,SP,SPND,13-11-2015,410,,,,,,
6122574,M,10,3071,B Liberal Arts & Sciences (jd),AUC,1-11-2011,3,AC,MATR,29-3-2012,1-9-2013,5,CN,WADM,18-11-2013,400,307115,B,22-10-2013,Z,22-10-2013,31-7-2013
6225950,M,10,3071,B Liberal Arts & Sciences (jd),AUC,1-11-2011,1,AC,MATR,29-3-2012,31-8-2013,1,SP,SPND,25-9-2013,410,307115,B,26-7-2013,Z,26-7-2013,31-7-2013
6267939,M,10,3071,B Liberal Arts & Sciences (jd),AUC,1-11-2011,2,AC,MATR,28-3-2012,1-11-2011,2,AC,MATR,28-3-2012,120,307115,B,30-7-2013,Z,30-7-2013,31-7-2013
10099727,F,10,3068,B Liberal Arts and Sciences,AUC,1-9-2010,0,AC,MATR,16-8-2010,31-10-2011,0,DC,DISC,13-4-2012,392,,,,,,
10289968,M,10,3068,B Liberal Arts and Sciences,AUC,1-9-2011,0,AC,MATR,19-8-2011,31-10-2011,0,DC,DISC,13-4-2012,392,,,,,,
6122574,M,10,3068,B Liberal Arts and Sciences,AUC,1-9-2009,0,AC,ACTV,5-4-2010,31-10-2011,2,DC,DISC,13-4-2012,392,,,,,,
6225950,M,10,3068,B Liberal Arts and Sciences,AUC,1-9-2010,0,AC,MATR,16-8-2010,31-10-2011,0,DC,DISC,13-4-2012,392,,,,,,
6267939,M,10,3068,B Liberal Arts and Sciences,AUC,1-9-2010,0,AC,MATR,16-8-2010,31-10-2011,0,DC,DISC,13-4-2012,392,,,,,,
10263969,M,10,3020,B Literatuurwetenschap,FGW,1-9-2013,2,AC,MATR,15-5-2013,1-9-2013,2,AC,MATR,15-5-2013,120,,,,,,
0364452,M,10,3029,B Media en cultuur,FGW,1-9-2009,2,AC,ACTV,5-4-2010,31-8-2011,2,SP,SPND,10-5-2012,410,,,,,,
10000129,F,10,3029,B Media en cultuur,FGW,1-9-2010,0,AC,MATR,8-6-2010,31-8-2014,0,SP,SPND,28-10-2014,410,302915,B,14-8-2014,Z,14-8-2014,31-7-2014
10000255,M,10,3029,B Media en cultuur,FGW,1-9-2010,0,AC,MATR,8-6-2010,31-8-2013,0,SP,SPND,10-1-2014,410,302915,B,6-8-2013,Z,6-8-2013,31-7-2013
10000847,F,10,3029,B Media en cultuur,FGW,1-9-2010,0,AC,MATR,8-6-2010,31-8-2013,0,SP,SPND,14-10-2013,410,302915,B,6-8-2013,Z,6-8-2013,31-7-2013
10003215,F,10,3029,B Media en cultuur,FGW,1-9-2010,0,AC,MATR,8-6-2010,31-3-2014,0,DC,VDIS,21-3-2014,200,302915,B,20-3-2014,Z,20-3-2014,31-3-2014
10003710,F,10,3029,B Media en cultuur,FGW,1-9-2010,0,AC,MATR,8-6-2010,31-8-2013,0,SP,SPND,10-1-2014,410,302915,B,6-9-2013,Z,6-9-2013,31-7-2013
10003745,F,10,3029,B Media en cultuur,FGW,1-9-2010,0,AC,MATR,8-6-2010,31-1-2016,0,DC,VDIS,28-1-2016,200,302915,B,11-11-2015,Z,11-11-2015,30-10-2015
10019006,M,10,3029,B Media en cultuur,FGW,1-9-2011,1,AC,MATR,20-7-2011,31-8-2015,1,SP,SPND,13-11-2015,410,302915,B,8-5-2015,Z,8-5-2015,29-4-2015
10056947,M,10,3029,B Media en cultuur,FGW,1-9-2011,1,AC,MATR,17-6-2011,31-12-2011,1,DC,DISC,10-1-2012,391,,,,,,
10062912,M,10,3029,B Media en cultuur,FGW,1-9-2010,0,AC,MATR,21-6-2010,31-8-2013,0,SP,SPND,25-9-2013,410,,,,,,
10070729,F,10,3029,B Media en cultuur,FGW,1-9-2010,0,AC,MATR,21-6-2010,28-2-2014,0,DC,VDIS,7-3-2014,200,302915,B,7-3-2014,Z,7-3-2014,28-2-2014
10072047,F,10,3029,B Media en cultuur,FGW,1-9-2010,0,AC,MATR,22-6-2010,31-8-2014,0,SP,SPND,5-8-2014,410,302915,B,14-8-2014,Z,14-8-2014,31-7-2014
10074104,M,10,3029,B Media en cultuur,FGW,1-9-2010,0,AC,MATR,24-6-2010,31-8-2014,0,SP,SPND,28-10-2014,410,302915,B,24-9-2014,Z,24-9-2014,29-8-2014
10077758,M,10,3029,B Media en cultuur,FGW,1-9-2010,0,AC,MATR,28-6-2010,31-8-2013,0,SP,SPND,3-9-2013,410,,,,,,
10096787,F,10,3029,B Media en cultuur,FGW,1-9-2012,2,AC,MATR,4-6-2012,1-9-2012,2,AC,MATR,4-6-2012,120,,,,,,
10113452,M,10,3029,B Media en cultuur,FGW,1-9-2010,0,AC,MATR,6-8-2010,31-8-2016,0,SP,SPND,26-10-2016,410,,,,,,
10121021,M,10,3029,B Media en cultuur,FGW,1-9-2010,0,AC,MATR,19-8-2010,31-8-2014,0,SP,SPND,28-10-2014,410,302915,B,2-9-2014,Z,2-9-2014,31-7-2014
10157808,M,10,3029,B Media en cultuur,FGW,1-9-2011,0,AC,MATR,16-6-2011,31-8-2015,0,SP,SPND,14-7-2015,410,302915,B,14-7-2015,Z,14-7-2015,31-7-2015
10161422,F,10,3029,B Media en cultuur,FGW,1-9-2011,0,AC,MATR,16-6-2011,31-8-2014,0,SP,SPND,28-10-2014,410,302915,B,14-8-2014,Z,14-8-2014,31-7-2014
10166106,M,10,3029,B Media en cultuur,FGW,1-9-2011,0,AC,MATR,16-6-2011,31-8-2016,1,SP,SPND,26-10-2016,410,302915,B,12-7-2016,Z,12-7-2016,30-6-2016
10184805,M,10,3029,B Media en cultuur,FGW,1-9-2011,0,AC,MATR,16-6-2011,30-9-2015,1,DC,VDIS,8-10-2015,210,302915,B,9-10-2015,Z,9-10-2015,30-9-2015
10187456,F,10,3029,B Media en cultuur,FGW,1-9-2011,0,AC,MATR,17-6-2011,31-8-2014,0,SP,SPND,28-10-2014,410,302915,B,14-8-2014,Z,14-8-2014,31-7-2014
10187928,F,10,3029,B Media en cultuur,FGW,1-9-2011,0,AC,MATR,17-6-2011,31-8-2015,0,SP,SPND,20-1-2016,410,302915,B,10-8-2015,Z,10-8-2015,31-7-2015
10197567,M,10,3029,B Media en cultuur,FGW,1-9-2011,0,AC,MATR,17-6-2011,31-8-2014,0,SP,SPND,28-10-2014,410,302915,B,14-8-2014,Z,14-8-2014,31-7-2014
10202234,F,10,3029,B Media en cultuur,FGW,1-9-2011,0,AC,MATR,17-6-2011,31-8-2016,0,SP,SPND,28-10-2016,410,302915,B,7-7-2016,Z,7-7-2016,30-6-2016
10213376,F,10,3029,B Media en cultuur,FGW,1-9-2011,0,AC,MATR,17-6-2011,31-1-2016,1,DC,VDIS,11-2-2016,200,302915,B,10-2-2016,Z,10-2-2016,29-1-2016
10285261,M,10,3029,B Media en cultuur,FGW,1-9-2011,0,AC,MATR,7-8-2011,31-1-2015,0,DC,VDIS,1-4-2015,200,302915,B,24-3-2015,Z,24-3-2015,30-1-2015
10288384,F,10,3029,B Media en cultuur,FGW,1-9-2011,0,AC,MATR,15-8-2011,31-8-2015,0,SP,SPND,13-11-2015,410,302915,B,7-8-2015,Z,7-8-2015,31-7-2015
10309071,F,10,3029,B Media en cultuur,FGW,1-9-2012,0,AC,MATR,4-5-2012,31-8-2016,0,SP,SPND,26-10-2016,410,302915,B,15-6-2016,Z,15-6-2016,31-5-2016
10340521,F,10,3029,B Media en cultuur,FGW,1-9-2012,0,AC,MATR,4-5-2012,1-9-2012,0,AC,MATR,4-5-2012,120,,,,,,
10353860,M,10,3029,B Media en cultuur,FGW,1-9-2012,0,AC,MATR,5-5-2012,31-1-2016,0,DC,VDIS,17-2-2016,200,302915,B,17-2-2016,Z,17-2-2016,29-1-2016
10372482,F,10,3029,B Media en cultuur,FGW,1-9-2012,0,AC,MATR,7-5-2012,1-2-2017,3,AC,MATR,24-11-2016,120,,,,,,
10421807,F,10,3029,B Media en cultuur,FGW,1-9-2012,0,AC,MATR,15-6-2012,31-8-2016,0,SP,SPND,30-8-2016,410,302915,B,1-9-2016,Z,1-9-2016,23-8-2016
10430563,F,10,3029,B Media en cultuur,FGW,1-9-2012,0,AC,MATR,28-6-2012,31-8-2016,0,SP,SPND,26-10-2016,410,302915,B,1-9-2016,Z,1-9-2016,29-7-2016
